name,parse,generate,compile,error
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/DocBook.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/DocBook.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2003/XMLType#//NCName` failed to parse structural features failed to parse class `AddressType` line 28, column 155 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/GWPNV1.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/GWPNV3.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/Hello.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/JDTAST.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/JDTAST.ecore: unexpected content at package level line 2, column 1 current parser state: | `<xmi:XMI xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""` | `    xmlns:ecore=""http://www.eclipse.org/emf/2002/Ecore"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/MGraph.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/SemanticDB.ecore,true,false,false,"generate: [INFO  arachne] Starting code generation [INFO  arachne_codegen] Validating configuration [INFO  arachne_codegen] Parsing ecore metamodel: ""modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/SemanticDB.ecore"" [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring [WARN  ecore_rs::parser::raw] `eOpposite` attributes are currently not supported, ignoring [INFO  arachne_codegen] Generating Rust tokens [INFO  arachne_codegen] Generating classifiers...  thread 'main' (3115275) panicked at arachne-codegen/src/codegen/feature/attribute.rs:65:37: Failed to parse type: PersistentProperties note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/StateMachine_mk2.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/Webshop_Builder_3k_Model.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/XMLType.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/XMLType.ecore: unexpected `eClassifiers` attribute `instanceClassName` line 6, column 101 current parser state: | `>` | `    <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/archi.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/archi.ecore: unexpected package content line 57, column 3 current parser state: | `<eSubpackages name=""extension"" nsURI=""http://www.tocea.com/codewatch/architecture/extension""` | `      nsPrefix=""extension"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/bootstrap.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/decobat.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/decobat.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `Project` line 8, column 140 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""closed"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDate""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/doc.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/doc.ecore: unexpected package content line 10, column 3 current parser state: | `<eSubpackages name=""map"" nsURI=""urn:openscada:doc:map"" nsPrefix=""map"">` | `    <eClassifiers xsi:type=""ecore:EClass"" name=""Map"" eSuperTypes=""#//map/MapContainer"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/e2.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/e2.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `Lecture` line 8, column 152 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""Content"" lowerBound=""1""` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/etunit.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/etunit.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EFeatureMapEntry` failed to parse structural features failed to parse class `DocumentRoot` line 19, column 90 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/fUML.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/fUML.ecore: unexpected package content line 4, column 3 current parser state: | `<eSubpackages name=""Syntax"" nsURI=""http://www.modelexecution.org/fuml/syntax"" nsPrefix=""fUML.Syntax"">` | `    <eSubpackages name=""CommonBehaviors"" nsURI=""http://www.modelexecution.org/fuml/syntax/commonbehaviors""` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/fl.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/fl.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2003/XMLType#//String` failed to parse structural features failed to parse class `Apply` line 14, column 154 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/frontend.core.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/frontend.core.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EIntegerObject` failed to parse structural features failed to parse class `PotencyAnnotation` line 39, column 162 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/hExample_4_RHS.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/henshin.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/henshin.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EPackage` failed to parse structural features failed to parse class `TransformationSystem` line 35, column 80 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""transformationUnits"" upperBound=""-1""` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/jpdl32.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/jpdl32.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EFeatureMapEntry` failed to parse structural features failed to parse class `ActionType` line 15, column 90 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/martinfowlerdsl.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/petrinet_extendable.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/release1.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/rhs.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/rhs.ecore: unexpected package attribute `xmi:id` expected one of `name` `nsURI` `nsPrefix` `xmi:version` `xmlns:xmi` `xmlns:xsi` `xmlns:ecore` line 5, column 5 current parser state: | `name=""rhs"" nsURI=""http://rhs"" nsPrefix=""rhs"">` | `  <eClassifiers xsi:type=""ecore:EClass"" xmi:id=""_FdJqMAUuEd-X4OyfLBk2rg"" name=""C1"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/school.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/timetrack.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/timetrack.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `TimeEntry` line 22, column 151 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""from"" unique=""false"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDate""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/toe.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/writers.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/writers.ecore: unsupported `eType` path `ecore:EClass books.ecore#//Book` failed to parse structural features failed to parse class `Writer` line 13, column 89 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/xhtml.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/xhtml.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2003/XMLType#//NMTOKENS` failed to parse structural features failed to parse class `AbbrType` line 17, column 142 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/xwt09.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QMM-COMLAN-data/validation-subjects/metamodels/xwt09.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2003/XMLType#//Int` failed to parse structural features failed to parse class `AbstractComboBoxCellEditor` line 13, column 27 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QualityModel/model/qualityMetamodel.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QualityModel/model/qualityMetamodel.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EIntegerObject` failed to parse structural features failed to parse class `RangeValueType` line 54, column 145 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""max"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EIntegerObject""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/QualityModel/model/trash/simpleocl.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/QualityModel/model/trash/simpleocl.ecore: unexpected `eClassifiers` attribute `instanceClassName` line 377, column 86 current parser state: | `/>` | `  <eClassifiers xsi:type=""ecore:EDataType"" name=""Double"" instanceClassName=""double""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/jtl-eclipse/JTL.atl/metamodels/ASPT.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDEGroup/jtl-eclipse/JTL.atl/metamodels/TraceMetamodel.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/jtl-eclipse/JTL.atl/metamodels/TraceMetamodel.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject` failed to parse structural features failed to parse class `TraceLinkEnd` line 70, column 79 current parser state: | `` | `    <eStructuralFeatures` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDEGroup/jtl-eclipse/JTL.emftext.JTL/metamodel/JTL.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDEGroup/jtl-eclipse/JTL.emftext.JTL/metamodel/JTL.ecore: unexpected package content line 4, column 3 current parser state: | `<eSubpackages name=""emof"" nsURI=""http:///emof.ecore"" nsPrefix=""emof"">` | `    <eClassifiers xsi:type=""ecore:EClass"" name=""Class"" eSuperTypes=""#//emof/Type"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/Petrinet/petrinet.abstractsyntax/petrinet.model/model/petrinet.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/Petrinet/petrinet.abstractsyntax/petrinet.model/model/petrinet.ecore: expected tag `>` failed to parse structural feature annotation failed to parse structural features failed to parse class `Place` line 13, column 38 current parser state: | `references=""#//Place/tokens""/>` | `    </eStructuralFeatures>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/PetrinetComplex/petrinetcomplex.abstractsyntax/model/petrinetcomplex.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/PetrinetComplex/petrinetcomplex.abstractsyntax/model/petrinetcomplex.ecore: unsupported `eType` path `//Place` failed to parse structural features failed to parse class `Net` line 4, column 119 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""transition"" upperBound=""-1"" eType=""//Transition"" containment=""true""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/PetrinetComplex/petrinetcomplex.abstractsyntax/petrinetcomplex.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/PetrinetComplex/petrinetcomplex.abstractsyntax/petrinetcomplex.ecore: expected tag `>` failed to parse structural feature annotation failed to parse structural features failed to parse class `Place` line 14, column 38 current parser state: | `references=""#//Token""/>` | `    </eStructuralFeatures>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/TFSM/org.gemoc.sample.tfsm.sequential/model-gen/XTfsmMT.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/TFSM/org.gemoc.sample.tfsm.sequential/model-gen/XTfsmMT.ecore: expected tag `>` failed to parse operation annotation failed to parse class operation failed to parse class `TFSM` line 5, column 36 current parser state: | `/>` | `    </eOperations>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/TFSM/org.gemoc.sample.tfsm.sequential.xtfsm/model/XTfsm.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/TFSM/org.gemoc.sample.tfsm.sequential.xtfsm/model/XTfsm.ecore: expected tag `>` failed to parse operation annotation failed to parse class operation failed to parse class `TFSM` line 5, column 36 current parser state: | `/>` | `    </eOperations>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/trace metamodel/trace-metamodel/model/compactTraceMetamodel.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/trace metamodel/trace-metamodel/model/compactTraceMetamodel.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject` failed to parse structural features failed to parse class `RefValue` line 35, column 79 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/trace metamodel/trace-metamodel/model/trace-metamodel.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/xMOF virtual machine/org.modelexecution.fuml.convert.fuml.gen/model/fUML.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MDSEGroup/TraceCompaction/Traceconstruction/xMOF virtual machine/org.modelexecution.fuml.convert.fuml.gen/model/fUML.ecore: unexpected package content line 4, column 3 current parser state: | `<eSubpackages name=""Syntax"" nsURI=""http://www.modelexecution.org/fuml/syntax"" nsPrefix=""fUML.Syntax"">` | `    <eSubpackages name=""CommonBehaviors"" nsURI=""http://www.modelexecution.org/fuml/syntax/commonbehaviors""` parsing failed"
modelset/raw-data/repo-ecore-all/data/MISO-MDE/PILA/Unified/segundainstancia/PaymentStaticModel/metamodel/PagosPIM.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/MISO-MDE/PILA/Unified/segundainstancia/PaymentStaticModel/metamodel/PagosPIM.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject` failed to parse structural features failed to parse class `AttributeDefinition` line 86, column 143 current parser state: | `` | `  </eClassifiers>` parsing failed"
