name,parse,generate,compile,error
modelset/raw-data/repo-ecore-all/data/eclipse/gmp.graphiti/plugins/org.eclipse.graphiti.mm/model/graphiti.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/gmp.graphiti/plugins/org.eclipse.graphiti.mm/model/graphiti.ecore: unexpected package content line 18, column 3 current parser state: | `<eSubpackages name=""pictograms"" nsURI=""http://eclipse.org/graphiti/mm/pictograms""` | `      nsPrefix=""pi"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/january-forms/org.eclipse.january.geometry.model/model/org.eclipse.january.geometry.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/january-forms/org.eclipse.january.geometry.model/model/org.eclipse.january.geometry.ecore: expected identifier failed to parse class operation failed to parse class `INode` line 148, column 107 current parser state: | `>` | `        <eAnnotations source=""http://www.eclipse.org/emf/2002/GenModel"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/kitalpha/accuracy/examples/plugins/org.eclipse.emf.examples.library/model/extlibrary.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/kitalpha/accuracy/examples/plugins/org.eclipse.emf.examples.library/model/extlibrary.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EFeatureMapEntry` failed to parse structural features failed to parse class `Library` line 44, column 90 current parser state: | `` | `      <eAnnotations source=""http:///org/eclipse/emf/ecore/util/ExtendedMetaData"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/kitalpha/transposer/plugins/org.polarsys.kitalpha.transposer.analyzer.ecore/model/graph.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/kitalpha/transposer/plugins/org.polarsys.kitalpha.transposer.analyzer.ecore/model/graph.ecore: unexpected operation content failed to parse class operation failed to parse class `Graph` line 14, column 7 current parser state: | `<eGenericType eClassifier=""#//Edge"">` | `        <eTypeArguments eTypeParameter=""#//Graph/addAdjacent/T""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/mylyn.reviews/org.eclipse.mylyn.reviews.core/model/reviews.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/mylyn.reviews/org.eclipse.mylyn.reviews.core/model/reviews.ecore: unexpected structural feature attribute `eKeys` failed to parse structural features failed to parse class `Repository` line 79, column 79 current parser state: | `/>` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""taskRepositoryUrl"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EString""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/mylyn.reviews.r4e/org.eclipse.mylyn.reviews.r4e.core/model/org.eclipse.mylyn.reviews.r4e.core.model.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/mylyn.reviews.r4e/org.eclipse.mylyn.reviews.r4e.core/model/org.eclipse.mylyn.reviews.r4e.core.model.ecore: unsupported `eType` path `../../org.eclipse.mylyn.reviews.frame.core/model/org.eclipse.mylyn.reviews.frame.core.model.ecore#//ReviewGroup` line 28, column 18 current parser state: | `` | `  <eClassifiers xsi:type=""ecore:EClass"" name=""R4EReview"" eSuperTypes=""../../org.eclipse.mylyn.reviews.frame.core/model/org.eclipse.mylyn.reviews.frame.core.model.ecore#//Review #//R4EReviewComponent"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/neoscada/hmi/org.eclipse.scada.vi.model/model/VisualInterface.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/neoscada/hmi/org.eclipse.scada.vi.model/model/VisualInterface.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EBooleanObject` failed to parse structural features failed to parse class `Shape` line 38, column 151 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""alpha"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDoubleObject""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/neoscada/releng/org.eclipse.scada.web/model/web.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/neoscada/releng/org.eclipse.scada.web/model/web.ecore: expected tag `>` failed to parse class annotation failed to parse class `HtmlContent` line 31, column 79 current parser state: | `/>` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""data"" lowerBound=""1"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EString"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/qvto/plugins/org.eclipse.m2m.qvt.oml/model/trace.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/qvto/plugins/org.eclipse.m2m.qvt.oml/model/trace.ecore: unsupported `eType` path `ecore:EClass QVTOperational.ecore#//expressions/MappingOperation` failed to parse class operation failed to parse class `Trace` line 7, column 109 current parser state: | `` | `      <eParameters name=""sourceObject"" eType=""ecore:EDataType platform:/plugin/org.eclipse.emf.ecore/model/Ecore.ecore#//EJavaObject""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/smartmdsd/org.eclipse.smartmdsd.parent/ecore.metamodels/base.metamodels/org.eclipse.smartmdsd.ecore.base.stateMachine/model/stateMachine.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse/vorto/core-bundles/meta-model/org.eclipse.vorto.core/model/Datatype.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/vorto/core-bundles/meta-model/org.eclipse.vorto.core/model/Datatype.ecore: unsupported `eType` path `Model.ecore#//Model` line 67, column 88 current parser state: | `` | `  <eClassifiers xsi:type=""ecore:EClass"" name=""PropertyType""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/wazaabi/tests/org.eclipse.wazaabi.engine.edp.tests/model/Company.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-core/org.eclipse.xtext.tests/src/org/eclipse/xtext/resource/mydsl.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-core/org.eclipse.xtext.xtext.generator/src-gen/org/eclipse/xtext/xtext/generator/parser/antlr/splitting/SimpleExpressions.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-eclipse/org.eclipse.xtext.builder/model/Trace.ecore,true,false,false,"generate: [INFO  arachne] Starting code generation [INFO  arachne_codegen] Validating configuration [INFO  arachne_codegen] Parsing ecore metamodel: ""modelset/raw-data/repo-ecore-all/data/eclipse/xtext-eclipse/org.eclipse.xtext.builder/model/Trace.ecore"" [WARN  ecore_rs::parser::raw] Structural feature `label` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `myOffset` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `myLength` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `myLineNumber` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `myEndLineNumber` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `myEndOffset` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `label` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `offset` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `length` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `lineNumber` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `endLineNumber` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `path` sets `unique` while `upperBound=1`; this has no effect [WARN  ecore_rs::parser::raw] Structural feature `endOffset` sets `unique` while `upperBound=1`; this has no effect [INFO  arachne_codegen] Generating Rust tokens [INFO  arachne_codegen] Generating classifiers...  thread 'main' (263503) panicked at arachne-codegen/src/codegen/feature/attribute.rs:65:37: Failed to parse type: URI note: run with `RUST_BACKTRACE=1` environment variable to display a backtrace"
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-eclipse/org.eclipse.xtext.ui.tests/model/generated/BacktrackingContentAssistTestLanguage.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/xtext-eclipse/org.eclipse.xtext.ui.tests/model/generated/BacktrackingContentAssistTestLanguage.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject` failed to parse structural features failed to parse class `RoundBracketExp` line 205, column 29 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""arguments"" upperBound=""-1""` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-eclipse/org.eclipse.xtext.ui.tests/model/generated/ParameterizedExpressionsTestLanguage.ecore,true,false,false,"generate: [INFO  arachne] Starting code generation [INFO  arachne_codegen] Validating configuration [INFO  arachne_codegen] Parsing ecore metamodel: ""modelset/raw-data/repo-ecore-all/data/eclipse/xtext-eclipse/org.eclipse.xtext.ui.tests/model/generated/ParameterizedExpressionsTestLanguage.ecore"" [INFO  arachne_codegen] Generating Rust tokens [ERROR arachne] Error: Failed to find a root class in `parameterizedExpressionsTestLanguage` package"
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-eclipse/org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug287941TestModel.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-extras/org.eclipse.xtext.common.types/model/JavaVMTypes.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse/xtext-extras/org.eclipse.xtext.common.types/model/JavaVMTypes.ecore: unexpected operation content failed to parse class operation failed to parse class `JvmDeclaredType` line 44, column 7 current parser state: | `<eGenericType eClassifier=""#//Iterable"">` | `        <eTypeArguments eClassifier=""#//JvmOperation""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse/xtext-web/org.eclipse.xtext.web.example.statemachine/model/generated/Statemachine.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse-efx/efxclipse-rt/demos/org.eclipse.fx.xtext.statemachine/model/generated/Statemachine.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse-glsp/glsp-server/plugins/org.eclipse.glsp.graph/model/glsp-graph.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipse-glsp/glsp-server/plugins/org.eclipse.glsp.graph/model/glsp-graph.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDoubleObject` failed to parse structural features failed to parse class `GEdgePlacement` line 77, column 34 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""offset"" lowerBound=""1""` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipse-orbit/xtext-web/plugins/org.eclipse.xtext.web.example.hello/model/generated/Hello.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse-orbit/xtext-web/plugins/org.eclipse.xtext.web.example.statemachine/model/generated/Statemachine.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipse-passage/passage/bundles/org.eclipse.passage.lic.features.ecore/model/features.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipsechaser/de.eclipsechaser.examples.gef3d/de.eclipsechaser.examples.gef3d.model/model/graph.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipsesource/coffee-editor/backend/plugins/com.eclipsesource.workflow.glsp.server/src/main/resources/glsp-graph.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipsesource/coffee-editor/backend/plugins/com.eclipsesource.workflow.glsp.server/src/main/resources/glsp-graph.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDoubleObject` failed to parse structural features failed to parse class `GLayoutOptions` line 71, column 152 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""paddingRight"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDoubleObject""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipsesource/ecore-glsp/client/workspace/empty.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipsesource/ecore-glsp/client/workspace/empty.ecore: expected identifier line 2, column 183 current parser state: | `/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipsesource/ecore-glsp/client/workspace/glsp-graph.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipsesource/ecore-glsp/client/workspace/glsp-graph.ecore: Missing attribute `eType` in structural feature `id` failed to parse structural features failed to parse class `GModelElement` line 4, column 74 current parser state: | `` | `      <eType xsi:type=""ecore:EDataType"" href=""http://www.eclipse.org/emf/2002/Ecore#//EString""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipsesource/graphical-lsp/server/glsp-graph/src/main/resources/glsp-graph.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eclipsesource/graphical-lsp/server/glsp-graph/src/main/resources/glsp-graph.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDoubleObject` failed to parse structural features failed to parse class `GLayoutOptions` line 71, column 152 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EAttribute"" name=""paddingRight"" eType=""ecore:EDataType http://www.eclipse.org/emf/2002/Ecore#//EDoubleObject""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eclipsesource/papyrus-gefx/tests/junit/plugins/gef4/org.eclipse.papyrus.gef4.example.library/model/Library.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eclipsesource/pickupnet/pickupnet.model/meta/Model.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ecsedigergo/BScThesis/hu.bme.mit.cmodel/model/generated/ComponentModel.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ecsedigergo/BScThesis/org.example.domainmodel/model/generated/Domainmodel.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ecsedigergo/BScThesisDepModel/PetriNetEMF/model/petriNetEMF.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ecsedigergo/BScThesisDepModel/ViatraTraceability/model/viatraTraceability.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/ecsedigergo/BScThesisDepModel/ViatraTraceability/model/viatraTraceability.ecore: unsupported `eType` path `ecore:EClass ../../PetriNetEMF/model/petriNetEMF.ecore#//PetriNet` failed to parse structural features failed to parse class `DepToGSPN` line 6, column 145 current parser state: | `` | `    <eStructuralFeatures xsi:type=""ecore:EReference"" name=""depmodel"" eType=""ecore:EClass ../../hu.bme.mit.DepModel/model/generated/DepModel.ecore#//DepModel""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/ecsoya/eclipse.tutorial/org.ecsoya.eclipse.tutorial.emf/model/library.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ecsoya/org.soyatec.tooling/toolings/org.soyatec.tooling.di/model/di.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/ecsoya/org.soyatec.tooling/toolings/org.soyatec.tooling.di/model/di.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2002/Ecore#//EObject` failed to parse structural features failed to parse class `View` line 9, column 139 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eder-felix/javaMetaModel/JavaMetaModel/model/javaMetaModel.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/edgarmueller/emfstore-rest/bundles/org.eclipse.emf.emfstore.examplemodel/model/bowling.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/edgarmueller/emfstore-rest/bundles/org.eclipse.emf.emfstore.examplemodel/model/bowling.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDiagnosticChain` failed to parse class operation failed to parse class `Player` line 6, column 115 current parser state: | `` | `      <eParameters name=""context"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/edgarmueller/emfstore-rest/tests/org.eclipse.emf.emfstore.test.model/model/testmodel.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/edgarmueller/emfstore-rest/tests/org.eclipse.emf.emfstore.test.model/model/testmodel.ecore: expected tag `>` failed to parse structural feature annotation failed to parse structural features failed to parse class `TestElement` line 6, column 71 current parser state: | `references=""#//TestElement/description"">` | `        <details key=""foo"" value=""bar""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/edossantos241/DomainSpecificLanguages/DSL/fsm/model/fsm.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eduardoafs/aspectualacme/AspectualAcmeStudio/model/aspectualacme.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eduardoafs/aspectualacme/AspectualAcmeStudio/model/aspectualacme.ecore: unexpected structural feature attribute `eKeys` failed to parse structural features failed to parse class `Element` line 22, column 39 current parser state: | `/>` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eemanon/idm_a_tp2/code/languagewb/org.gemoc.models17.fsm.model/model/model.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ejaku/grgen/engine-net-2/examples/HelloWorld-TTC2011/helloworldext.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ejuliot/OrganizationChart-Designer/plugins/org.obeonetwork.dsl.organizationchart/model/organizationChart.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ekkart/ECNO/examples/APetriNetEditorIn15Minutes/model/PetriNet.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ekkart/ECNO/examples/workflowengine/dk.dtu.imm.se.ecno.workflow.engine/model/Workflow.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/ekkart/ePNK/plugins/core/org.pnml.tools.epnk/model/PNMLCoreModel.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/ekkart/ePNK/plugins/core/org.pnml.tools.epnk/model/PNMLCoreModel.ecore: unsupported `eType` path `ecore:EClass http://www.eclipse.org/emf/2003/XMLType#//AnyType` failed to parse structural features failed to parse class `PetriNet` line 19, column 100 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/elarbi/ifx/fr.irit.ifx.visual.patterns/src/fr/irit/ifclipse/visual/patterns/model/Graph.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eldarht/advancedSoftwareDesignModellingAssignment/no.tdt4250.assignment1.model/model/courceList.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eldarht/advancedSoftwareDesignModellingAssignment/no.tdt4250.assignment1.model/model/courceList.ecore: unknown builtit class URL `http://www.eclipse.org/emf/2002/Ecore#//EDate` failed to parse structural features failed to parse class `Exam` line 52, column 137 current parser state: | `` | `  </eClassifiers>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eliericha/atlanalyser/fr.tpt.atlanalyser.atl/model/ATL.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eliericha/atlanalyser/fr.tpt.atlanalyser.atl/model/ATL.ecore: unexpected content at package level line 2, column 1 current parser state: | `<xmi:XMI xmi:version=""2.0"" xmlns:xmi=""http://www.omg.org/XMI"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""` | `    xmlns:ecore=""http://www.eclipse.org/emf/2002/Ecore"">` parsing failed"
modelset/raw-data/repo-ecore-all/data/eliericha/atlanalyser/fr.tpt.atlanalyser.examples/examples/CMG/InputMM/systemmodel.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eliericha/atlanalyser/fr.tpt.atlanalyser.examples/examples/CMG/OutputMM/codemodel.ecore,false,false,false,"parse: failed to parse modelset/raw-data/repo-ecore-all/data/eliericha/atlanalyser/fr.tpt.atlanalyser.examples/examples/CMG/OutputMM/codemodel.ecore: unexpected package content line 47, column 3 current parser state: | `<eSubpackages name=""expressions"" nsURI=""http://codemodel/expressions/1.0"" nsPrefix=""expressions"">` | `    <eClassifiers xsi:type=""ecore:EClass"" name=""Expression"" abstract=""true"" eSuperTypes=""#//CMElement""/>` parsing failed"
modelset/raw-data/repo-ecore-all/data/eliericha/atlanalyser/fr.tpt.atlanalyser.examples/examples/ER2REL/InputMM/ER.ecore,true,true,true,
modelset/raw-data/repo-ecore-all/data/eliericha/atlanalyser/fr.tpt.atlanalyser.examples/examples/ForPhDPost2Pre/InputMM/in.ecore,true,true,true,
